水体要素编号,多边形编号,环编号,点序号,名称,水体类型,OSM编号,经度,纬度
WS049,1,1,2,未记录,一般水体,858384963,109.0720081,22.88391
WS049,1,1,3,未记录,一般水体,858384963,109.0714073,22.8838853
WS049,1,1,4,未记录,一般水体,858384963,109.0713108,22.884083
WS049,1,1,5,未记录,一般水体,858384963,109.0716648,22.8841867
WS049,1,1,6,未记录,一般水体,858384963,109.072153,22.8842806
WS049,1,1,7,未记录,一般水体,858384963,109.0722108,22.884041
WS050,1,1,1,未记录,一般水体,858384969,109.2069983,22.9069535
WS050,1,1,2,未记录,一般水体,858384969,109.2071217,22.9068597
WS050,1,1,3,未记录,一般水体,858384969,109.2071915,22.9066472
WS050,1,1,4,未记录,一般水体,858384969,109.2072934,22.9063853
WS050,1,1,5,未记录,一般水体,858384969,109.2073417,22.9061728
WS050,1,1,6,未记录,一般水体,858384969,109.2076313,22.90557
WS050,1,1,7,未记录,一般水体,858384969,109.2079425,22.9051598
WS050,1,1,8,未记录,一般水体,858384969,109.2075241,22.9050412
WS050,1,1,9,未记录,一般水体,858384969,109.2073739,22.9051796
WS050,1,1,10,未记录,一般水体,858384969,109.206816,22.9066076
WS050,1,1,11,未记录,一般水体,858384969,109.2068267,22.9069634
WS050,1,1,12,未记录,一般水体,858384969,109.2069983,22.9069535
WS051,1,1,1,未记录,一般水体,858384971,109.2563885,22.9251761
WS051,1,1,2,未记录,一般水体,858384971,109.2563242,22.9250822
WS051,1,1,3,未记录,一般水体,858384971,109.2563778,22.9248549
WS051,1,1,4,未记录,一般水体,858384971,109.2566246,22.9245437
WS051,1,1,5,未记录,一般水体,858384971,109.2565763,22.9236692
WS051,1,1,6,未记录,一般水体,858384971,109.2565066,22.923684
WS051,1,1,7,未记录,一般水体,858384971,109.2564261,22.923852
WS051,1,1,8,未记录,一般水体,858384971,109.2560399,22.9243065
WS051,1,1,9,未记录,一般水体,858384971,109.2559701,22.9245486
WS051,1,1,10,未记录,一般水体,858384971,109.2560238,22.9248599
WS051,1,1,11,未记录,一般水体,858384971,109.2559272,22.9251069
WS051,1,1,12,未记录,一般水体,858384971,109.2557555,22.9252996
WS051,1,1,13,未记录,一般水体,858384971,109.2557448,22.9254972
WS051,1,1,14,未记录,一般水体,858384971,109.2558145,22.9255466
WS051,1,1,15,未记录,一般水体,858384971,109.2558628,22.9254972
WS051,1,1,16,未记录,一般水体,858384971,109.2558628,22.9253638
WS051,1,1,17,未记录,一般水体,858384971,109.2560077,22.9253589
WS051,1,1,18,未记录,一般水体,858384971,109.256072,22.9252798
WS051,1,1,19,未记录,一般水体,858384971,109.2562491,22.9252551
WS051,1,1,20,未记录,一般水体,858384971,109.2563885,22.9251761
WS052,1,1,1,未记录,一般水体,990436745,109.1108608,22.8904317
WS052,1,1,2,未记录,一般水体,990436745,109.1107785,22.8906288
WS052,1,1,3,未记录,一般水体,990436745,109.1108197,22.891311
WS052,1,1,4,未记录,一般水体,990436745,109.1106551,22.8917051
WS052,1,1,5,未记录,一般水体,990436745,109.1104823,22.8921902
WS052,1,1,6,未记录,一般水体,990436745,109.110507,22.8925313
WS052,1,1,7,未记录,一般水体,990436745,109.1105564,22.8927057
WS052,1,1,8,未记录,一般水体,990436745,109.1106634,22.8928421
WS052,1,1,9,未记录,一般水体,990436745,109.1108361,22.8928345
WS052,1,1,10,未记录,一般水体,990436745,109.1110007,22.8927587
WS052,1,1,11,未记录,一般水体,990436745,109.110976,22.8925995
WS052,1,1,12,未记录,一般水体,990436745,109.111083,22.8924783
WS052,1,1,13,未记录,一般水体,990436745,109.111445,22.8924176
WS052,1,1,14,未记录,一般水体,990436745,109.1116013,22.8923494
WS052,1,1,15,未记录,一般水体,990436745,109.1117823,22.8923343
WS052,1,1,16,未记录,一般水体,990436745,109.1117988,22.8924858
WS052,1,1,17,未记录,一般水体,990436745,109.1119222,22.8927815
WS052,1,1,18,未记录,一般水体,990436745,109.1119304,22.8929482
WS052,1,1,19,未记录,一般水体,990436745,109.111807,22.8932438
WS052,1,1,20,未记录,一般水体,990436745,109.1117741,22.893403
WS052,1,1,21,未记录,一般水体,990436745,109.111914,22.8934939
WS052,1,1,22,未记录,一般水体,990436745,109.1122678,22.8933878
WS052,1,1,23,未记录,一般水体,990436745,109.1124323,22.8934333
WS052,1,1,24,未记录,一般水体,990436745,109.1126956,22.893638
WS052,1,1,25,未记录,一般水体,990436745,109.1127861,22.8937896
WS052,1,1,26,未记录,一般水体,990436745,109.112819,22.8939411
WS052,1,1,27,未记录,一般水体,990436745,109.1128766,22.8940927
WS052,1,1,28,未记录,一般水体,990436745,109.113033,22.8943808
WS052,1,1,29,未记录,一般水体,990436745,109.1130576,22.8945324
WS052,1,1,30,未记录,一般水体,990436745,109.113033,22.894684
WS052,1,1,31,未记录,一般水体,990436745,109.1130494,22.8948431
WS052,1,1,32,未记录,一般水体,990436745,109.113288,22.8953282
WS052,1,1,33,未记录,一般水体,990436745,109.1134032,22.8955025
WS052,1,1,34,未记录,一般水体,990436745,109.1137899,22.8954874
WS052,1,1,35,未记录,一般水体,990436745,109.1147361,22.8956162
WS052,1,1,36,未记录,一般水体,990436745,109.1158551,22.8954571
WS052,1,1,37,未记录,一般水体,990436745,109.1158962,22.894828
WS052,1,1,38,未记录,一般水体,990436745,109.1165298,22.8939639
WS052,1,1,39,未记录,一般水体,990436745,109.1164804,22.893835
WS052,1,1,40,未记录,一般水体,990436745,109.1163076,22.8937138
WS052,1,1,41,未记录,一般水体,990436745,109.1162007,22.8935925
WS052,1,1,42,未记录,一般水体,990436745,109.1162007,22.8934257
WS052,1,1,43,未记录,一般水体,990436745,109.1163158,22.8932893
WS052,1,1,44,未记录,一般水体,990436745,109.1165874,22.8931983
WS052,1,1,45,未记录,一般水体,990436745,109.1166779,22.8931301
WS052,1,1,46,未记录,一般水体,990436745,109.1164804,22.892933
WS052,1,1,47,未记录,一般水体,990436745,109.116176,22.8917279
WS052,1,1,48,未记录,一般水体,990436745,109.1156247,22.8915308
WS052,1,1,49,未记录,一般水体,990436745,109.1151722,22.8913261
WS052,1,1,50,未记录,一般水体,990436745,109.1150652,22.8911821
WS052,1,1,51,未记录,一般水体,990436745,109.1150323,22.8910229
WS052,1,1,52,未记录,一般水体,990436745,109.1148924,22.8907122
WS052,1,1,53,未记录,一般水体,990436745,109.1146374,22.8903938
WS052,1,1,54,未记录,一般水体,990436745,109.1141848,22.890174
WS052,1,1,55,未记录,一般水体,990436745,109.1108608,22.8904317
WS053,1,1,1,未记录,池塘,995653921,109.187703,23.1992203
WS053,1,1,2,未记录,池塘,995653921,109.1877685,23.1996315
WS053,1,1,3,未记录,池塘,995653921,109.1883242,23.1998093
WS053,1,1,4,未记录,池塘,995653921,109.1886594,23.199687
WS053,1,1,5,未记录,池塘,995653921,109.1888467,23.1996371
WS053,1,1,6,未记录,池塘,995653921,109.1889502,23.199551
WS053,1,1,7,未记录,池塘,995653921,109.1891869,23.1996598
WS053,1,1,8,未记录,池塘,995653921,109.1892855,23.1995057
WS053,1,1,9,未记录,池塘,995653921,109.1890833,23.1992248
WS053,1,1,10,未记录,池塘,995653921,109.1888418,23.1991614
WS053,1,1,11,未记录,池塘,995653921,109.1885854,23.1989756
WS053,1,1,12,未记录,池塘,995653921,109.1883784,23.1989665
WS053,1,1,13,未记录,池塘,995653921,109.1881073,23.1991296
WS053,1,1,14,未记录,池塘,995653921,109.1877622,23.1991115
WS053,1,1,15,未记录,池塘,995653921,109.187703,23.1992203
WS054,1,1,1,未记录,水库,995656821,109.1965347,23.1852347
WS054,1,1,2,未记录,水库,995656821,109.1978487,23.186293
WS054,1,1,3,未记录,水库,995656821,109.1988114,23.1864724
WS054,1,1,4,未记录,水库,995656821,109.1994814,23.1861375
WS054,1,1,5,未记录,水库,995656821,109.1995299,23.1854903
WS054,1,1,6,未记录,水库,995656821,109.1997567,23.1848196
WS054,1,1,7,未记录,水库,995656821,109.1999736,23.1841218
WS054,1,1,8,未记录,水库,995656821,109.1996384,23.1832154
WS054,1,1,9,未记录,水库,995656821,109.1991651,23.1826898
WS054,1,1,10,未记录,水库,995656821,109.1996088,23.1823725
WS054,1,1,11,未记录,水库,995656821,109.1997863,23.181584
WS054,1,1,12,未记录,水库,995656821,109.1995595,23.181294
WS054,1,1,13,未记录,水库,995656821,109.1986229,23.1814753
WS054,1,1,14,未记录,水库,995656821,109.1976369,23.1817653
WS054,1,1,15,未记录,水库,995656821,109.1970848,23.1819556
WS054,1,1,16,未记录,水库,995656821,109.1973609,23.1826082
WS054,1,1,17,未记录,水库,995656821,109.1978736,23.183007
WS054,1,1,18,未记录,水库,995656821,109.1981693,23.1834058
WS054,1,1,19,未记录,水库,995656821,109.1983172,23.1838589
WS054,1,1,20,未记录,水库,995656821,109.1985144,23.1842577
WS054,1,1,21,未记录,水库,995656821,109.197913,23.1846112
WS054,1,1,22,未记录,水库,995656821,109.1975679,23.184303
WS054,1,1,23,未记录,水库,995656821,109.1967989,23.184303
WS054,1,1,24,未记录,水库,995656821,109.1966609,23.1844299
WS054,1,1,25,未记录,水库,995656821,109.1965347,23.1852347
WS055,1,1,1,未记录,水库,995656823,109.172774,23.1746364
WS055,1,1,2,未记录,水库,995656823,109.1737603,23.1738259
WS055,1,1,3,未记录,水库,995656823,109.1742982,23.1743754
WS055,1,1,4,未记录,水库,995656823,109.1743879,23.1738121
WS055,1,1,5,未记录,水库,995656823,109.1751202,23.1739633
WS055,1,1,6,未记录,水库,995656823,109.1755236,23.1749112
WS055,1,1,7,未记录,水库,995656823,109.1756133,23.1741144
WS055,1,1,8,未记录,水库,995656823,109.1764203,23.1736885
WS055,1,1,9,未记录,水库,995656823,109.1765996,23.173922
WS055,1,1,10,未记录,水库,995656823,109.1768387,23.174554
WS055,1,1,11,未记录,水库,995656823,109.1774813,23.1749249
WS055,1,1,12,未记录,水库,995656823,109.1781837,23.1746227
WS055,1,1,13,未记录,水库,995656823,109.1784676,23.1740457
WS055,1,1,14,未记录,水库,995656823,109.1778549,23.1734275
WS055,1,1,15,未记录,水库,995656823,109.1770479,23.1733862
WS055,1,1,16,未记录,水库,995656823,109.1762858,23.1726719
WS055,1,1,17,未记录,水库,995656823,109.1755984,23.1729466
WS055,1,1,18,未记录,水库,995656823,109.1744178,23.1723147
WS055,1,1,19,未记录,水库,995656823,109.1742833,23.1714629
WS055,1,1,20,未记录,水库,995656823,109.1737901,23.1712568
WS055,1,1,21,未记录,水库,995656823,109.17382,23.1706386
WS055,1,1,22,未记录,水库,995656823,109.1733269,23.1711606
WS055,1,1,23,未记录,水库,995656823,109.1721612,23.1708584
WS055,1,1,24,未记录,水库,995656823,109.1721612,23.1697181
WS055,1,1,25,未记录,水库,995656823,109.1716083,23.1693883
WS055,1,1,26,未记录,水库,995656823,109.1707565,23.1694433
WS055,1,1,27,未记录,水库,995656823,109.1694564,23.1693609
WS055,1,1,28,未记录,水库,995656823,109.1694863,23.1697318
WS055,1,1,29,未记录,水库,995656823,109.1687988,23.1703775
WS055,1,1,30,未记录,水库,995656823,109.1689677,23.1708145
WS055,1,1,31,未记录,水库,995656823,109.1692023,23.1714217
WS055,1,1,32,未记录,水库,995656823,109.170622,23.1712156
WS055,1,1,33,未记录,水库,995656823,109.1723705,23.1718338
WS055,1,1,34,未记录,水库,995656823,109.1731924,23.1721086
WS055,1,1,35,未记录,水库,995656823,109.1730131,23.172768
WS055,1,1,36,未记录,水库,995656823,109.1732073,23.1737847
WS055,1,1,37,未记录,水库,995656823,109.172774,23.1746364
WS056,1,1,1,未记录,水库,995656824,109.1753443,23.1817663
WS056,1,1,2,未记录,水库,995656824,109.1765996,23.1820411
WS056,1,1,3,未记录,水库,995656824,109.1771675,23.1808734
WS056,1,1,4,未记录,水库,995656824,109.1783032,23.1809146
WS056,1,1,5,未记录,水库,995656824,109.1787366,23.1814229
WS056,1,1,6,未记录,水库,995656824,109.1797827,23.181313
WS056,1,1,7,未记录,水库,995656824,109.1804701,23.1806948
WS056,1,1,8,未记录,水库,995656824,109.1801413,23.1803788
WS056,1,1,9,未记录,水库,995656824,109.1803057,23.1799805
WS056,1,1,10,未记录,水库,995656824,109.180754,23.1796645
WS056,1,1,11,未记录,水库,995656824,109.1800965,23.1791287
WS056,1,1,12,未记录,水库,995656824,109.1812771,23.1789776
WS056,1,1,13,未记录,水库,995656824,109.1812771,23.1786891
WS056,1,1,14,未记录,水库,995656824,109.1812323,23.1776863
WS056,1,1,15,未记录,水库,995656824,109.1793643,23.1778649
WS056,1,1,16,未记录,水库,995656824,109.1785274,23.177123
WS056,1,1,17,未记录,水库,995656824,109.1779296,23.1774115
WS056,1,1,18,未记录,水库,995656824,109.1777503,23.1786616
WS056,1,1,19,未记录,水库,995656824,109.1773767,23.1797744
WS056,1,1,20,未记录,水库,995656824,109.1764502,23.1797881
WS056,1,1,21,未记录,水库,995656824,109.1763755,23.1786616
WS056,1,1,22,未记录,水库,995656824,109.1766743,23.1774802
WS056,1,1,23,未记录,水库,995656824,109.1756133,23.1773428
WS056,1,1,24,未记录,水库,995656824,109.1759421,23.1779748
WS056,1,1,25,未记录,水库,995656824,109.1761662,23.1787715
WS056,1,1,26,未记录,水库,995656824,109.1756133,23.1798568
WS056,1,1,27,未记录,水库,995656824,109.1745971,23.1797332
WS056,1,1,28,未记录,水库,995656824,109.1747167,23.1802689
WS056,1,1,29,未记录,水库,995656824,109.1748362,23.1809284
WS056,1,1,30,未记录,水库,995656824,109.1753443,23.1817663
WS057,1,1,1,未记录,池塘,995766686,109.0586477,23.1851859
WS057,1,1,2,未记录,池塘,995766686,109.0592097,23.1851316
WS057,1,1,3,未记录,池塘,995766686,109.0596534,23.184905
WS057,1,1,4,未记录,池塘,995766686,109.0602252,23.1849775
WS057,1,1,5,未记录,池塘,995766686,109.0606097,23.1851225
WS057,1,1,6,未记录,池塘,995766686,109.0612605,23.1855394
WS057,1,1,7,未记录,池塘,995766686,109.061714,23.185476
WS057,1,1,8,未记录,池塘,995766686,109.0617337,23.1850862
WS057,1,1,9,未记录,池塘,995766686,109.0630056,23.1849866
WS057,1,1,10,未记录,池塘,995766686,109.0629464,23.1857841
WS057,1,1,11,未记录,池塘,995766686,109.0634394,23.1857841
WS057,1,1,12,未记录,池塘,995766686,109.0641591,23.185766
WS057,1,1,13,未记录,池塘,995766686,109.0644647,23.1856572
WS057,1,1,14,未记录,池塘,995766686,109.0647309,23.1852222
WS057,1,1,15,未记录,池塘,995766686,109.0651155,23.1850409
WS057,1,1,16,未记录,池塘,995766686,109.0658451,23.1847509
WS057,1,1,17,未记录,池塘,995766686,109.0661408,23.1844246
WS057,1,1,18,未记录,池塘,995766686,109.0659042,23.1839896
WS057,1,1,19,未记录,池塘,995766686,109.0664761,23.1834821
WS057,1,1,20,未记录,池塘,995766686,109.0663084,23.1833824
WS057,1,1,21,未记录,池塘,995766686,109.0656774,23.1833733
WS057,1,1,22,未记录,池塘,995766686,109.0652535,23.183183
WS057,1,1,23,未记录,池塘,995766686,109.0637352,23.1822948
WS057,1,1,24,未记录,池塘,995766686,109.0640112,23.1814156
WS057,1,1,25,未记录,池塘,995766686,109.0631929,23.1810894
WS057,1,1,26,未记录,池塘,995766686,109.062345,23.1814428
WS057,1,1,27,未记录,池塘,995766686,109.0611126,23.1810894
WS057,1,1,28,未记录,池塘,995766686,109.0602844,23.1804277
WS057,1,1,29,未记录,池塘,995766686,109.0600478,23.1806543
WS057,1,1,30,未记录,池塘,995766686,109.059259,23.1800199
WS057,1,1,31,未记录,池塘,995766686,109.0594069,23.179893
WS057,1,1,32,未记录,池塘,995766686,109.0593576,23.1796936
WS057,1,1,33,未记录,池塘,995766686,109.0591013,23.1795214
WS057,1,1,34,未记录,池塘,995766686,109.0588548,23.1788869
WS057,1,1,35,未记录,池塘,995766686,109.0582829,23.1790863
WS057,1,1,36,未记录,池塘,995766686,109.0578787,23.179177
WS057,1,1,37,未记录,池塘,995766686,109.0574646,23.1791226
WS057,1,1,38,未记录,池塘,995766686,109.0570308,23.1786422
WS057,1,1,39,未记录,池塘,995766686,109.0566759,23.1784338
WS057,1,1,40,未记录,池塘,995766686,109.0563899,23.1782616
WS057,1,1,41,未记录,池塘,995766686,109.0559167,23.1781528
WS057,1,1,42,未记录,池塘,995766686,109.0558477,23.1777812
WS057,1,1,43,未记录,池塘,995766686,109.0560251,23.177464
WS057,1,1,44,未记录,池塘,995766686,109.0560843,23.1770017
WS057,1,1,45,未记录,池塘,995766686,109.0558477,23.177038
WS057,1,1,46,未记录,池塘,995766686,109.0555913,23.1772374
WS057,1,1,47,未记录,池塘,995766686,109.0554336,23.1775546
WS057,1,1,48,未记录,池塘,995766686,109.0552265,23.1779806
WS057,1,1,49,未记录,池塘,995766686,109.0548519,23.1781165
WS057,1,1,50,未记录,池塘,995766686,109.0543392,23.1781165
WS057,1,1,51,未记录,池塘,995766686,109.0541124,23.1786332
WS057,1,1,52,未记录,池塘,995766686,109.0537082,23.1788598
WS057,1,1,53,未记录,池塘,995766686,109.0538364,23.1793764
WS057,1,1,54,未记录,池塘,995766686,109.0541814,23.1799927
WS057,1,1,55,未记录,池塘,995766686,109.0550984,23.1804821
WS057,1,1,56,未记录,池塘,995766686,109.0554434,23.1803915
WS057,1,1,57,未记录,池塘,995766686,109.0558181,23.1804277
WS057,1,1,58,未记录,池塘,995766686,109.0562716,23.1807359
WS057,1,1,59,未记录,池塘,995766686,109.0569026,23.180745
WS057,1,1,60,未记录,池塘,995766686,109.0576618,23.1813069
WS057,1,1,61,未记录,池塘,995766686,109.0583618,23.1818416
WS057,1,1,62,未记录,池塘,995766686,109.0585886,23.1821588
WS057,1,1,63,未记录,池塘,995766686,109.0584801,23.1825395
WS057,1,1,64,未记录,池塘,995766686,109.0578787,23.1825486
WS057,1,1,65,未记录,池塘,995766686,109.0576914,23.1831377
WS057,1,1,66,未记录,池塘,995766686,109.0570899,23.1833642
WS057,1,1,67,未记录,池塘,995766686,109.0586477,23.1851859
WS058,1,1,1,未记录,池塘,995794777,109.0827689,23.1983989
WS058,1,1,2,未记录,池塘,995794777,109.0831929,23.1985212
WS058,1,1,3,未记录,池塘,995794777,109.0836267,23.19834
WS058,1,1,4,未记录,池塘,995794777,109.0839767,23.198263
WS058,1,1,5,未记录,池塘,995794777,109.0840703,23.1978869
WS058,1,1,6,未记录,池塘,995794777,109.0839964,23.1976286
WS058,1,1,7,未记录,池塘,995794777,109.0836957,23.1975108
WS058,1,1,8,未记录,池塘,995794777,109.0831731,23.1975017
WS058,1,1,9,未记录,池塘,995794777,109.0829168,23.1977328
WS058,1,1,10,未记录,池塘,995794777,109.0828429,23.1979956
WS058,1,1,11,未记录,池塘,995794777,109.0827689,23.1983989
WS059,1,1,1,未记录,池塘,995804872,109.1129523,23.1940801
WS059,1,1,2,未记录,池塘,995804872,109.1138017,23.1935023
WS059,1,1,3,未记录,池塘,995804872,109.1153318,23.193715
WS059,1,1,4,未记录,池塘,995804872,109.1154699,23.1935934
WS059,1,1,5,未记录,池塘,995804872,109.1154047,23.1934414
WS059,1,1,6,未记录,池塘,995804872,109.1151551,23.1930079
WS059,1,1,7,未记录,池塘,995804872,109.115254,23.192293
WS059,1,1,8,未记录,池塘,995804872,109.1154177,23.1920055
WS059,1,1,9,未记录,池塘,995804872,109.1156183,23.1920315
WS059,1,1,10,未记录,池塘,995804872,109.1157852,23.191835
WS059,1,1,11,未记录,池塘,995804872,109.1154441,23.1915587
WS059,1,1,12,未记录,池塘,995804872,109.1153016,23.1915153
WS059,1,1,13,未记录,池塘,995804872,109.1151949,23.1915629
WS059,1,1,14,未记录,池塘,995804872,109.1150858,23.1915366
WS059,1,1,15,未记录,池塘,995804872,109.1149988,23.1914673
WS059,1,1,16,未记录,池塘,995804872,109.1150157,23.1913233
WS059,1,1,17,未记录,池塘,995804872,109.1148205,23.1915051
WS059,1,1,18,未记录,池塘,995804872,109.114979,23.1918591
WS059,1,1,19,未记录,池塘,995804872,109.1146737,23.1923832
WS059,1,1,20,未记录,池塘,995804872,109.1142264,23.1925706
WS059,1,1,21,未记录,池塘,995804872,109.1140452,23.1919564
WS059,1,1,22,未记录,池塘,995804872,109.1143736,23.1915348
WS059,1,1,23,未记录,池塘,995804872,109.1143283,23.1912537
WS059,1,1,24,未记录,池塘,995804872,109.1139772,23.1910611
WS059,1,1,25,未记录,池塘,995804872,109.1137394,23.1910455
WS059,1,1,26,未记录,池塘,995804872,109.1132354,23.1910195
WS059,1,1,27,未记录,池塘,995804872,109.112907,23.1910768
WS059,1,1,28,未记录,池塘,995804872,109.1128107,23.1912329
WS059,1,1,29,未记录,池塘,995804872,109.1130032,23.19154
WS059,1,1,30,未记录,池塘,995804872,109.1131731,23.1920501
WS059,1,1,31,未记录,池塘,995804872,109.1134562,23.1924613
WS059,1,1,32,未记录,池塘,995804872,109.1139036,23.1924925
WS059,1,1,33,未记录,池塘,995804872,109.1139772,23.1926955
WS059,1,1,34,未记录,池塘,995804872,109.1138243,23.1928881
WS059,1,1,35,未记录,池塘,995804872,109.1133373,23.1929922
WS059,1,1,36,未记录,池塘,995804872,109.1130485,23.1930339
WS059,1,1,37,未记录,池塘,995804872,109.1131278,23.1932629
WS059,1,1,38,未记录,池塘,995804872,109.1124766,23.1934763
WS059,1,1,39,未记录,池塘,995804872,109.1129523,23.1940801
WS060,1,1,1,未记录,水库,995804873,109.2472917,23.1878974
WS060,1,1,2,未记录,水库,995804873,109.2479599,23.1877829
WS060,1,1,3,未记录,水库,995804873,109.2483677,23.1873353
WS060,1,1,4,未记录,水库,995804873,109.2487074,23.1863567
WS060,1,1,5,未记录,水库,995804873,109.2488094,23.1857008
WS060,1,1,6,未记录,水库,995804873,109.2486734,23.1852219
WS060,1,1,7,未记录,水库,995804873,109.2482771,23.1845244
WS060,1,1,8,未记录,水库,995804873,109.2475183,23.1840663
WS060,1,1,9,未记录,水库,995804873,109.2477221,23.1836082
WS060,1,1,10,未记录,水库,995804873,109.2482657,23.1835353
WS060,1,1,11,未记录,水库,995804873,109.2489679,23.1837644
WS060,1,1,12,未记录,水库,995804873,109.2496474,23.1837123
WS060,1,1,13,未记录,水库,995804873,109.2512783,23.1833584
WS060,1,1,14,未记录,水库,995804873,109.2503609,23.1833792
WS060,1,1,15,未记录,水库,995804873,109.2494436,23.1834833
WS060,1,1,16,未记录,水库,995804873,109.2485602,23.1834104
WS060,1,1,17,未记录,水库,995804873,109.2481978,23.1827337
WS060,1,1,18,未记录,水库,995804873,109.2478354,23.1827753
WS060,1,1,19,未记录,水库,995804873,109.2472238,23.1833479
WS060,1,1,20,未记录,水库,995804873,109.2469067,23.1835874
WS060,1,1,21,未记录,水库,995804873,109.2467708,23.1838997
WS060,1,1,22,未记录,水库,995804873,109.2467595,23.1842225
WS060,1,1,23,未记录,水库,995804873,109.2472011,23.1845348
WS060,1,1,24,未记录,水库,995804873,109.2472804,23.1848159
WS060,1,1,25,未记录,水库,995804873,109.2477901,23.1850761
WS060,1,1,26,未记录,水库,995804873,109.2477561,23.1853156
WS060,1,1,27,未记录,水库,995804873,109.2475183,23.1855342
WS060,1,1,28,未记录,水库,995804873,109.2472464,23.1852219
WS060,1,1,29,未记录,水库,995804873,109.246918,23.1847742
WS060,1,1,30,未记录,水库,995804873,109.2466462,23.1842953
WS060,1,1,31,未记录,水库,995804873,109.2465782,23.1844723
WS060,1,1,32,未记录,水库,995804873,109.2462158,23.1845556
WS060,1,1,33,未记录,水库,995804873,109.2457515,23.1845036
WS060,1,1,34,未记录,水库,995804873,109.2452192,23.1844203
WS060,1,1,35,未记录,水库,995804873,109.2449134,23.1845348
WS060,1,1,36,未记录,水库,995804873,109.2442792,23.1845348
WS060,1,1,37,未记录,水库,995804873,109.2440753,23.1840559
WS060,1,1,38,未记录,水库,995804873,109.2440527,23.1843994
WS060,1,1,39,未记录,水库,995804873,109.2440867,23.1848471
WS060,1,1,40,未记录,水库,995804873,109.2442452,23.1851282
WS060,1,1,41,未记录,水库,995804873,109.2446303,23.1853781
WS060,1,1,42,未记录,水库,995804873,109.2449247,23.185326
WS060,1,1,43,未记录,水库,995804873,109.2451626,23.1855342
WS060,1,1,44,未记录,水库,995804873,109.245072,23.185909
WS060,1,1,45,未记录,水库,995804873,109.2453438,23.1861901
WS060,1,1,46,未记录,水库,995804873,109.2454797,23.1865232
WS060,1,1,47,未记录,水库,995804873,109.2457855,23.1868251
WS060,1,1,48,未记录,水库,995804873,109.2458761,23.1865753
WS060,1,1,49,未记录,水库,995804873,109.2458647,23.1862213
WS060,1,1,50,未记录,水库,995804873,109.2461139,23.1864816
WS060,1,1,51,未记录,水库,995804873,109.2461139,23.1868147
WS060,1,1,52,未记录,水库,995804873,109.2460686,23.1870438
WS060,1,1,53,未记录,水库,995804873,109.2465103,23.1875747
WS060,1,1,54,未记录,水库,995804873,109.2472917,23.1878974
WS061,1,1,1,未记录,水库,995804875,109.2722042,23.1561017
WS061,1,1,2,未记录,水库,995804875,109.2725927,23.1554971
WS061,1,1,3,未记录,水库,995804875,109.2729962,23.1552773
WS061,1,1,4,未记录,水库,995804875,109.2735641,23.1553735
WS061,1,1,5,未记录,水库,995804875,109.2736837,23.1550712
WS061,1,1,6,未记录,水库,995804875,109.2732503,23.1547826
WS061,1,1,7,未记录,水库,995804875,109.272802,23.154343
WS061,1,1,8,未记录,水库,995804875,109.2729813,23.1539994
WS061,1,1,9,未记录,水库,995804875,109.2738331,23.1540407
WS061,1,1,10,未记录,水库,995804875,109.2743561,23.1543155
WS061,1,1,11,未记录,水库,995804875,109.2748642,23.1539307
WS061,1,1,12,未记录,水库,995804875,109.2752378,23.1538483
WS061,1,1,13,未记录,水库,995804875,109.2757908,23.1539445
WS061,1,1,14,未记录,水库,995804875,109.2763287,23.1544254
WS061,1,1,15,未记录,水库,995804875,109.2767472,23.1537659
WS061,1,1,16,未记录,水库,995804875,109.275985,23.1535735
WS061,1,1,17,未记录,水库,995804875,109.2758954,23.1529689
WS061,1,1,18,未记录,水库,995804875,109.2761345,23.1523231
WS061,1,1,19,未记录,水库,995804875,109.2767472,23.1519521
WS061,1,1,20,未记录,水库,995804875,109.2768518,23.151485
WS061,1,1,21,未记录,水库,995804875,109.2763437,23.1512788
WS061,1,1,22,未记录,水库,995804875,109.2759103,23.1517048
WS061,1,1,23,未记录,水库,995804875,109.2751183,23.1522956
WS061,1,1,24,未记录,水库,995804875,109.2745355,23.1527766
WS061,1,1,25,未记录,水库,995804875,109.2733549,23.152488
WS061,1,1,26,未记录,水库,995804875,109.2725778,23.1525979
WS061,1,1,27,未记录,水库,995804875,109.271457,23.152804
WS061,1,1,28,未记录,水库,995804875,109.2712777,23.1512788
WS061,1,1,29,未记录,水库,995804875,109.2708443,23.1522269
WS061,1,1,30,未记录,水库,995804875,109.2708742,23.1529414
WS061,1,1,31,未记录,水库,995804875,109.2703063,23.1529277
WS061,1,1,32,未记录,水库,995804875,109.270396,23.1532575
WS061,1,1,33,未记录,水库,995804875,109.2709937,23.1534636
WS061,1,1,34,未记录,水库,995804875,109.2716064,23.1555796
WS061,1,1,35,未记录,水库,995804875,109.2722042,23.1561017
WS062,1,1,1,未记录,蓄水池,1028567646,109.1819768,23.2049625
WS062,1,1,2,未记录,蓄水池,1028567646,109.182257,23.2049797
WS062,1,1,3,未记录,蓄水池,1028567646,109.182299,23.2049153
WS062,1,1,4,未记录,蓄水池,1028567646,109.1822756,23.2046535
WS062,1,1,5,未记录,蓄水池,1028567646,109.1821495,23.204529
WS062,1,1,6,未记录,蓄水池,1028567646,109.1821495,23.2043273
WS062,1,1,7,未记录,蓄水池,1028567646,109.1822149,23.2041813
WS062,1,1,8,未记录,蓄水池,1028567646,109.1823924,23.204044
